city,state_id,state_code
Ardhapur,4008,MH
Argaon,4008,MH
Artist Village,4008,MH
Arvi,4008,MH
Ashta,4008,MH
Ashti,4008,MH
Asoda,4008,MH
Assaye,4008,MH
Astagaon,4008,MH
Aundh Satara,4008,MH
Aurangabad,4008,MH
Ausa,4008,MH
Badlapur,4008,MH
Badnapur,4008,MH
Badnera,4008,MH
Bagewadi,4008,MH
Balapur,4008,MH
Balapur Akola district,4008,MH
Ballalpur,4008,MH
Ballard Estate,4008,MH
Ballarpur,4008,MH
Banda Maharashtra,4008,MH
Bandra,4008,MH
Baner,4008,MH
Bankot,4008,MH
Baramati,4008,MH
Barsi,4008,MH
Basmat,4008,MH
Bavdhan,4008,MH
Bawanbir,4008,MH
Beed,4008,MH
Bhadgaon Maharashtra,4008,MH
Bhandara,4008,MH
Bhandardara,4008,MH
Bhandup,4008,MH
Bhayandar,4008,MH
Bhigvan,4008,MH
Bhiwandi,4008,MH
Bhiwapur,4008,MH
Bhokar,4008,MH
Bhokardan,4008,MH
Bhoom,4008,MH
Bhor,4008,MH
Bhudgaon,4008,MH
Bhugaon,4008,MH
Bhusaval,4008,MH
Bijur,4008,MH
Bilashi,4008,MH
Biloli,4008,MH
Boisar,4008,MH
Borgaon Manju,4008,MH
Borivali,4008,MH
Brahmapuri,4008,MH
Breach Candy,4008,MH
Buldana,4008,MH
Byculla,4008,MH
Chakan,4008,MH
Chakur,4008,MH
Chalisgaon,4008,MH
Chanda,4008,MH
Chandgad,4008,MH
Chandor,4008,MH
Chandrapur,4008,MH
Chandur,4008,MH
Chandur Bazar,4008,MH
Chausala,4008,MH
Chembur,4008,MH
Chicholi,4008,MH
Chichondi Patil,4008,MH
Chikhli (Buldhana),4008,MH
Chikhli (Jalna),4008,MH
Chimur,4008,MH
Chinchani,4008,MH
Chinchpokli,4008,MH
Chiplun,4008,MH
Chopda,4008,MH
Colaba,4008,MH
Dabhol,4008,MH
Daddi,4008,MH
Dahanu,4008,MH
Dahivel,4008,MH
Dapoli,4008,MH
Darwha,4008,MH
Daryapur,4008,MH
Dattapur,4008,MH
Daulatabad,4008,MH
Daund,4008,MH
Deccan Gymkhana,4008,MH
Deglur,4008,MH
Dehu,4008,MH
Deolali,4008,MH
Deolapar,4008,MH
Deoli,4008,MH
Deoni,4008,MH
Deulgaon Raja,4008,MH
Devrukh,4008,MH
Dharangaon,4008,MH
Dharavi,4008,MH
Dharmabad,4008,MH
Dharur,4008,MH
Dhawalpuri,4008,MH
Dhule,4008,MH
Dhulia,4008,MH
Dighori,4008,MH
Diglur,4008,MH
Digras,4008,MH
Dindori Maharashtra,4008,MH
Diveagar,4008,MH
Dombivli,4008,MH
Dondaicha,4008,MH
Dongri,4008,MH
Dudhani,4008,MH
Durgapur,4008,MH
Durgapur Chandrapur,4008,MH
Erandol,4008,MH
Faizpur,4008,MH
Fort,4008,MH
Gadchiroli,4008,MH
Gadhinglaj,4008,MH
Gangakher,4008,MH
Gangapur,4008,MH
Ganpatipule,4008,MH
Gevrai,4008,MH
Ghargaon,4008,MH
Ghatanji,4008,MH
Ghatkopar,4008,MH
Ghoti Budrukh,4008,MH
Ghugus,4008,MH
Girgaon,4008,MH
Gondia,4008,MH
Gorai,4008,MH
Goregaon,4008,MH
Guhagar,4008,MH
Hadapsar Pune,4008,MH
Hadgaon,4008,MH
Halkarni,4008,MH
Harangul,4008,MH
Harnai,4008,MH
Helwak,4008,MH
Hinganghat,4008,MH
Hingoli,4008,MH
Hirapur,4008,MH
Hirapur Hamesha,4008,MH
Hotgi,4008,MH
Ichalkaranji,4008,MH
Igatpuri,4008,MH
Indapur,4008,MH
Jaisingpur,4008,MH
Jaitapur,4008,MH
Jakhangaon,4008,MH
Jalgaon,4008,MH
Jalgaon Jamod,4008,MH
Jalkot,4008,MH
Jalna,4008,MH
Jamkhed,4008,MH
Jamod,4008,MH
Janephal,4008,MH
Jaoli,4008,MH
Jat Sangli,4008,MH
Jategaon,4008,MH
Jawhar,4008,MH
Jaysingpur,4008,MH
Jejuri,4008,MH
Jintur,4008,MH
Jogeshwari,4008,MH
Juhu,4008,MH
Junnar,4008,MH
Kachurwahi,4008,MH
Kadegaon,4008,MH
Kadus,4008,MH
Kagal,4008,MH
Kaij,4008,MH
Kalamb,4008,MH
Kalamb Osmanabad,4008,MH
Kalamboli,4008,MH
Kalamnuri,4008,MH
Kalas,4008,MH
Kali(DK),4008,MH
Kalmeshwar,4008,MH
Kalundri,4008,MH
Kalyan,4008,MH
Kalyani Nagar,4008,MH
Kamargaon,4008,MH
Kamatgi,4008,MH
Kamptee,4008,MH
Kandri,4008,MH
Kankauli,4008,MH
Kankavli,4008,MH
Kannad,4008,MH
Karad,4008,MH
Karajagi,4008,MH
Karanja,4008,MH
Karanja Lad,4008,MH
Karjat,4008,MH
Karkamb,4008,MH
Karmala,4008,MH
Kasara,4008,MH
Kasoda,4008,MH
Kati,4008,MH
Katol,4008,MH
Katral,4008,MH
Khadki,4008,MH
Khalapur,4008,MH
Khallar,4008,MH
Khamgaon,4008,MH
Khanapur,4008,MH
Khandala,4008,MH
Khangaon,4008,MH
Khapa,4008,MH
Kharakvasla,4008,MH
Kharda,4008,MH
Kharghar,4008,MH
Kharsundi,4008,MH
Khed,4008,MH
Khetia,4008,MH
Khoni,4008,MH
Khopoli,4008,MH
Khuldabad,4008,MH
Kinwat,4008,MH
Kodoli,4008,MH
Kolhapur,4008,MH
Kondalwadi,4008,MH
Kondhali,4008,MH
Kopar Khairane,4008,MH
Kopargaon,4008,MH
Kopela,4008,MH
Koradi,4008,MH
Koregaon,4008,MH
Koynanagar,4008,MH
Kudal,4008,MH
Kuhi,4008,MH
Kurandvad,4008,MH
Kurankhed,4008,MH
Kurduvadi,4008,MH
Kusumba,4008,MH
Lakhandur,4008,MH
Lanja,4008,MH
Lasalgaon,4008,MH
Latur,4008,MH
Lavasa,4008,MH
Lohogaon,4008,MH
Lonar,4008,MH
Lonavla,4008,MH
Mahabaleshwar,4008,MH
Mahad,4008,MH
Mahape,4008,MH
Mahim,4008,MH
Maindargi,4008,MH
Majalgaon,4008,MH
Makhjan,4008,MH
Malabar Hill,4008,MH
Malad,4008,MH
Malegaon,4008,MH
Malkapur,4008,MH
Malvan,4008,MH
Manchar,4008,MH
Mandangad,4008,MH
Mandhal,4008,MH
Mandwa,4008,MH
Mangaon,4008,MH
Mangrul Pir,4008,MH
Manjlegaon,4008,MH
Mankeshwar,4008,MH
Mankhurd,4008,MH
Manmad,4008,MH
Manor,4008,MH
Mansar,4008,MH
Manwat,4008,MH
Maregaon,4008,MH
Mastiholi,4008,MH
Masur India,4008,MH
Matheran,4008,MH
Matunga,4008,MH
Mazagaon,4008,MH
Mehekar,4008,MH
Mehergaon,4008,MH
Mehkar,4008,MH
Mhasla,4008,MH
Mhasvad,4008,MH
Miraj,4008,MH
Mohadi,4008,MH
Mohol,4008,MH
Mohpa,4008,MH
Mokhada taluka,4008,MH
Mora Maharashtra,4008,MH
Moram,4008,MH
Morsi,4008,MH
Mowad,4008,MH
Mudkhed,4008,MH
Mukher,4008,MH
Mul,4008,MH
Mulher,4008,MH
Mulund,4008,MH
Mumbai,4008,MH
Mumbai Suburban,4008,MH
Murbad,4008,MH
Murgud,4008,MH
Murtajapur,4008,MH
Murud (Raigad),4008,MH
Murud (Ratnagiri),4008,MH
Murum,4008,MH
Nadgaon,4008,MH
Nagapur,4008,MH
Nagothana,4008,MH
Nagpur,4008,MH
Nagpur Division,4008,MH
Nala Sopara,4008,MH
Naldurg,4008,MH
Nalegaon,4008,MH
Nampur,4008,MH
Nanded,4008,MH
Nandgaon,4008,MH
Nandnee,4008,MH
Nandura,4008,MH
Nandura Buzurg,4008,MH
Nandurbar,4008,MH
Narayangaon,4008,MH
Nardana,4008,MH
Nariman Point,4008,MH
Narkhed,4008,MH
Nashik,4008,MH
Nashik Division,4008,MH
Navapur,4008,MH
Navi Mumbai,4008,MH
Neral,4008,MH
Nerur,4008,MH
Nevasa,4008,MH
Nighoj,4008,MH
Nilanga,4008,MH
Nipani,4008,MH
Niphad,4008,MH
Nira Narsingpur,4008,MH
Osmanabad,4008,MH
Ozar,4008,MH
Pabal,4008,MH
Pachora,4008,MH
Pahur Maharashtra,4008,MH
Paithan,4008,MH
Palghar,4008,MH
Pali Raigad,4008,MH
Palso,4008,MH
Panchgani,4008,MH
Pandharpur,4008,MH
Pandhurli,4008,MH
Panhala,4008,MH
Panvel,4008,MH
Parbhani,4008,MH
Parel,4008,MH
Parli Vaijnath,4008,MH
Parner,4008,MH
Parola,4008,MH
Parseoni,4008,MH
Partur,4008,MH
Patan,4008,MH
Pathardi,4008,MH
Pathri,4008,MH
Patur,4008,MH
Paturda,4008,MH
Paud,4008,MH
Pauni,4008,MH
Pawni,4008,MH
Pedgaon,4008,MH
Peint,4008,MH
Pen,4008,MH
Phaltan,4008,MH
Phulambri,4008,MH
Piliv,4008,MH
Pimpalgaon Baswant,4008,MH
Pimpalgaon Raja,4008,MH
Pimpri,4008,MH
Pimpri-Chinchwad,4008,MH
Pipri,4008,MH
Powai,4008,MH
Prabhadevi,4008,MH
Prakasha,4008,MH
Pulgaon,4008,MH
Pune,4008,MH
Pune Division,4008,MH
Puntamba,4008,MH
Pural,4008,MH
Purna,4008,MH
Pusad,4008,MH
Radhanagari,4008,MH
Rahata,4008,MH
Rahimatpur,4008,MH
Rahuri,4008,MH
Raigarh,4008,MH
Raireshwar,4008,MH
Rajapur,4008,MH
Rajgurunagar,4008,MH
Rajur,4008,MH
Rajura,4008,MH
Ralegaon,4008,MH
Ramewadi,4008,MH
Ramtek,4008,MH
Ratnagiri,4008,MH
Raver,4008,MH
Renapur,4008,MH
Renavi,4008,MH
Revadanda,4008,MH
Revdanda,4008,MH
Risod,4008,MH
Roha,4008,MH
Sailu,4008,MH
Sakol,4008,MH
Sakoli,4008,MH
Sakri,4008,MH
Samudrapur,4008,MH
Sangameshwar,4008,MH
Sangamner,4008,MH
Sangli,4008,MH
Sangola,4008,MH
Sangrampur Maharashtra,4008,MH
Saoli,4008,MH
Saoner,4008,MH
Sarangkheda,4008,MH
Saswad,4008,MH
Satana,4008,MH
Satara,4008,MH
Satara Division,4008,MH
Satpati,4008,MH
Savantvadi,4008,MH
Savda,4008,MH
Savlaj,4008,MH
Sawantvadi,4008,MH
Selu,4008,MH
Sevagram,4008,MH
Sewri,4008,MH
Shahada,4008,MH
Shahapur,4008,MH
Shedbal,4008,MH
Shegaon,4008,MH
Shevgaon,4008,MH
Shikrapur,4008,MH
Shiraguppi,4008,MH
Shirala,4008,MH
Shirdi,4008,MH
Shirgaon,4008,MH
Shirol,4008,MH
Shirpur,4008,MH
Shirud,4008,MH
Shirwal,4008,MH
Shivaji Nagar,4008,MH
Shrigonda,4008,MH
Sillod,4008,MH
Sindewahi,4008,MH
Sindhudurg,4008,MH
Sindi,4008,MH
Sindkheda,4008,MH
Sinnar,4008,MH
Sion Mumbai,4008,MH
Sironcha,4008,MH
Sirur,4008,MH
Sivala East Godavari district,4008,MH
Solapur,4008,MH
Sonala,4008,MH
Sonegaon,4008,MH
Songir,4008,MH
Sonvad,4008,MH
Soygaon,4008,MH
Srivardhan,4008,MH
Surgana,4008,MH
Taklibhan,4008,MH
Talbid,4008,MH
Talegaon Dabhade,4008,MH
Talegaon Dhamdhere,4008,MH
Taloda,4008,MH
Talode,4008,MH
Tarapur,4008,MH
Tardeo,4008,MH
Tasgaon,4008,MH
Telhara,4008,MH
Thalner,4008,MH
Thane,4008,MH
Trimbak,4008,MH
Trombay,4008,MH
Tuljapur,4008,MH
Tumsar,4008,MH
Udgir,4008,MH
Ulhasnagar,4008,MH
Umarga,4008,MH
Umarkhed,4008,MH
Umred,4008,MH
Uran,4008,MH
Uruli Kanchan,4008,MH
Vada,4008,MH
Vadgaon,4008,MH
Vadner,4008,MH
Vaijapur,4008,MH
Vairag,4008,MH
Valsang,4008,MH
Vangaon,4008,MH
Varangaon,4008,MH
Vashi,4008,MH
Vasind,4008,MH
Vatul,4008,MH
Velas Maharashtra,4008,MH
Velneshwar,4008,MH
Vengurla,4008,MH
Vijaydurg,4008,MH
Vikhroli,4008,MH
Vile Parle,4008,MH
Vinchur,4008,MH
Virar,4008,MH
Vita Maharashtra,4008,MH
Vite,4008,MH
Wadala,4008,MH
Wadgaon,4008,MH
Wadner,4008,MH
Wadwani,4008,MH
Wagholi,4008,MH
Wai,4008,MH
Wakad,4008,MH
Walgaon,4008,MH
Walki,4008,MH
Wani,4008,MH
Wardha,4008,MH
Warora,4008,MH
Warud,4008,MH
Washim,4008,MH
Worli,4008,MH
Yaval,4008,MH
Yavatmal,4008,MH
Yeola,4008,MH
Bishnupur,4010,MN
Chandel,4010,MN
Churachandpur,4010,MN
Imphal East,4010,MN
Imphal West,4010,MN
Jiribam,4010,MN
Kakching,4010,MN
Kamjong,4010,MN
Kangpokpi,4010,MN
Noney,4010,MN
Pherzawl,4010,MN
Senapati,4010,MN
Tamenglong,4010,MN
Tengnoupal,4010,MN
Thoubal,4010,MN
Ukhrul,4010,MN
Cherrapunji,4006,ML
East Garo Hills,4006,ML
East Jaintia Hills,4006,ML
East Khasi Hills,4006,ML
Mairang,4006,ML
Mankachar,4006,ML
Nongpoh,4006,ML
Nongstoin,4006,ML
North Garo Hills,4006,ML
Ri-Bhoi,4006,ML
Shillong,4006,ML
South Garo Hills,4006,ML
South West Garo Hills,4006,ML
South West Khasi Hills,4006,ML
Tura,4006,ML
West Garo Hills,4006,ML
West Jaintia Hills,4006,ML
West Khasi Hills,4006,ML
Aizawl,4036,MZ
Champhai,4036,MZ
Darlawn,4036,MZ
Khawhai,4036,MZ
Kolasib,4036,MZ
Lawngtlai,4036,MZ
Lunglei,4036,MZ
Mamit,4036,MZ
North Vanlaiphai,4036,MZ
Saiha,4036,MZ
Sairang,4036,MZ
Saitlaw,4036,MZ
Serchhip,4036,MZ
Thenzawl,4036,MZ
Dimapur,4018,NL
Kohima,4018,NL
Mokokchung,4018,NL
Mon,4018,NL
Peren,4018,NL
Phek,4018,NL
Tuensang,4018,NL
Tuensang District,4018,NL
Wokha,4018,NL
Zunheboto,4018,NL
Angul,4013,OR
Angul District,4013,OR
Asika,4013,OR
Athagarh,4013,OR
Bada Barabil,4013,OR
Balangir,4013,OR
Balasore,4013,OR
Baleshwar,4013,OR
Balimila,4013,OR
Balugaon,4013,OR
Banapur,4013,OR
Banki,4013,OR
Banposh,4013,OR
Baragarh,4013,OR
Barbil,4013,OR
Bargarh,4013,OR
Barpali,4013,OR
Basudebpur,4013,OR
Baud,4013,OR
Baudh,4013,OR
Belaguntha,4013,OR
Bhadrak,4013,OR
Bhadrakh,4013,OR
Bhanjanagar,4013,OR
Bhawanipatna,4013,OR
Bhuban,4013,OR
Bhubaneswar,4013,OR
Binka,4013,OR
Birmitrapur,4013,OR
Bolanikhodan,4013,OR
Brahmapur,4013,OR
Brajarajnagar,4013,OR
Buguda,4013,OR
Burla,4013,OR
Champua,4013,OR
Chandbali,4013,OR
Chatrapur,4013,OR
Chikitigarh,4013,OR
Chittarkonda,4013,OR
Cuttack,4013,OR
Daitari,4013,OR
Deogarh,4013,OR
Dhenkanal,4013,OR
Digapahandi,4013,OR
Gajapati,4013,OR
Ganjam,4013,OR
Gopalpur,4013,OR
Gudari,4013,OR
Gunupur,4013,OR
Hinjilikatu,4013,OR
Hirakud,4013,OR
Jagatsinghpur,4013,OR
Jajpur,4013,OR
Jaleshwar,4013,OR
Jatani,4013,OR
Jeypore,4013,OR
Jharsuguda,4013,OR
Jharsuguda District,4013,OR
Kaintragarh,4013,OR
Kalahandi,4013,OR
Kamakhyanagar,4013,OR
Kandhamal,4013,OR
Kantabanji,4013,OR
Kantilo,4013,OR
Kendrapara,4013,OR
Kendujhar,4013,OR
Kesinga,4013,OR
Khallikot,4013,OR
Kharhial,4013,OR
Khordha,4013,OR
Khurda,4013,OR
Kiri Buru,4013,OR
Kodala,4013,OR
Konarka,4013,OR
Koraput,4013,OR
Kuchaiburi,4013,OR
Kuchinda,4013,OR
Malkangiri,4013,OR
Mayurbhanj,4013,OR
Nabarangpur,4013,OR
Nayagarh,4013,OR
Nayagarh District,4013,OR
Nilgiri,4013,OR
Nimaparha,4013,OR
Nowrangapur,4013,OR
Nuapada,4013,OR
Padampur,4013,OR
Paradip Garh,4013,OR
Patamundai,4013,OR
Patnagarh,4013,OR
Phulbani,4013,OR
Pipili,4013,OR
Polasara,4013,OR
Puri,4013,OR
Purushottampur,4013,OR
Rambha,4013,OR
Raurkela,4013,OR
Rayagada,4013,OR
Remuna,4013,OR
Rengali,4013,OR
Sambalpur,4013,OR
Sonepur,4013,OR
Sorada,4013,OR
Soro,4013,OR
Subarnapur,4013,OR
Sundargarh,4013,OR
Talcher,4013,OR
Tarabha,4013,OR
Titlagarh,4013,OR
Udayagiri,4013,OR
Karaikal,4011,PY
Mahe,4011,PY
Puducherry,4011,PY
Yanam,4011,PY
Abohar,4015,PB
Adampur,4015,PB
Ajitgarh,4015,PB
Ajnala,4015,PB
Akalgarh,4015,PB
Alawalpur,4015,PB
Amloh,4015,PB
Amritsar,4015,PB
Anandpur Sahib,4015,PB
Badhni Kalan,4015,PB
Bagha Purana,4015,PB
Bakloh,4015,PB
Balachor,4015,PB
Banga,4015,PB
Banur,4015,PB
Barnala,4015,PB
Batala,4015,PB
Begowal,4015,PB
Bhadaur,4015,PB
Bhatinda,4015,PB
Bhawanigarh,4015,PB
Bhikhi,4015,PB
Bhogpur,4015,PB
Bholath,4015,PB
Budhlada,4015,PB
Chima,4015,PB
Dasuya,4015,PB
Dera Baba Nanak,4015,PB
Dera Bassi,4015,PB
Dhanaula,4015,PB
Dhariwal,4015,PB
Dhilwan,4015,PB
Dhudi,4015,PB
Dhuri,4015,PB
Dina Nagar,4015,PB
Dirba,4015,PB
Doraha,4015,PB
Faridkot,4015,PB
Fatehgarh Churian,4015,PB
Fatehgarh Sahib,4015,PB
Fazilka,4015,PB
Firozpur,4015,PB
Firozpur District,4015,PB
Gardhiwala,4015,PB
Garhshankar,4015,PB
Ghanaur,4015,PB
Giddarbaha,4015,PB
Gurdaspur,4015,PB
Guru Har Sahai,4015,PB
Hajipur,4015,PB
Hariana,4015,PB
Hoshiarpur,4015,PB
Ishanpur,4015,PB
Jagraon,4015,PB
Jaito,4015,PB
Jalalabad,4015,PB
Jalandhar,4015,PB
Jandiala,4015,PB
Jandiala Guru,4015,PB
Kalanaur,4015,PB
Kapurthala,4015,PB
Kartarpur,4015,PB
Khamanon,4015,PB
Khanna,4015,PB
Kharar,4015,PB
Khemkaran,4015,PB
Kot Isa Khan,4015,PB
Kotkapura,4015,PB
Laungowal,4015,PB
Ludhiana,4015,PB
Machhiwara,4015,PB
Majitha,4015,PB
Makhu,4015,PB
Malaut,4015,PB
Malerkotla,4015,PB
Mansa,4015,PB
Maur Mandi,4015,PB
Moga,4015,PB
Mohali,4015,PB
Morinda,4015,PB
Mukerian,4015,PB
Nabha,4015,PB
Nakodar,4015,PB
Nangal,4015,PB
Nawanshahr,4015,PB
Nurmahal,4015,PB
Nurpur Kalan,4015,PB
Pathankot,4015,PB
Patiala,4015,PB
Patti,4015,PB
Phagwara,4015,PB
Phillaur,4015,PB
Qadian,4015,PB
Rahon,4015,PB
Raikot,4015,PB
Rajasansi,4015,PB
Rajpura,4015,PB
Ram Das,4015,PB
Rampura,4015,PB
Rupnagar,4015,PB
Samrala,4015,PB
Sanaur,4015,PB
Sangrur,4015,PB
Sardulgarh,4015,PB
Shahid Bhagat Singh Nagar,4015,PB
Shahkot,4015,PB
Sham Churasi,4015,PB
Sirhind-Fategarh,4015,PB
Sri Muktsar Sahib,4015,PB
Sultanpur Lodhi,4015,PB
Sunam,4015,PB
Talwandi Bhai,4015,PB
Talwara,4015,PB
Tarn Taran Sahib,4015,PB
Zira,4015,PB
Abhaneri,4014,RJ
Abu,4014,RJ
Abu Road,4014,RJ
Ajmer,4014,RJ
Aklera,4014,RJ
Alwar,4014,RJ
Amet,4014,RJ
Anta,4014,RJ
Anupgarh,4014,RJ
Asind,4014,RJ
Bagar,4014,RJ
Bakani,4014,RJ
Bali,4014,RJ
Balotra,4014,RJ
Bandikui,4014,RJ
Banswara,4014,RJ
Baran,4014,RJ
Bari,4014,RJ
Bari Sadri,4014,RJ
Barmer,4014,RJ
Basi,4014,RJ
Basni,4014,RJ
Baswa,4014,RJ
Bayana,4014,RJ
Beawar,4014,RJ
Begun,4014,RJ
Behror,4014,RJ
Bhadasar,4014,RJ
Bhadra,4014,RJ
Bharatpur,4014,RJ
Bhasawar,4014,RJ
Bhilwara,4014,RJ
Bhindar,4014,RJ
Bhinmal,4014,RJ
Bhiwadi,4014,RJ
Bhuma,4014,RJ
Bikaner,4014,RJ
Bilara,4014,RJ
Bissau,4014,RJ
Borkhera,4014,RJ
Bundi,4014,RJ
Chaksu,4014,RJ
Chechat,4014,RJ
Chhabra,4014,RJ
Chhapar,4014,RJ
Chhoti Sadri,4014,RJ
Chidawa,4014,RJ
Chittaurgarh,4014,RJ
Churu,4014,RJ
Dariba,4014,RJ
Dausa,4014,RJ
Deoli,4014,RJ
Deshnoke,4014,RJ
Devgarh,4014,RJ
Dhaulpur,4014,RJ
Didwana,4014,RJ
Dig,4014,RJ
Dungarpur,4014,RJ
Fatehpur,4014,RJ
Galiakot,4014,RJ
Ganganagar,4014,RJ
Gangapur,4014,RJ
Govindgarh,4014,RJ
Gulabpura,4014,RJ
Hanumangarh,4014,RJ
Hindaun,4014,RJ
Jahazpur,4014,RJ
Jaipur,4014,RJ
Jaisalmer,4014,RJ
Jaitaran,4014,RJ
Jalor,4014,RJ
Jalore,4014,RJ
Jhalawar,4014,RJ
Jhalrapatan,4014,RJ
Jhunjhunun,4014,RJ
Jobner,4014,RJ
Jodhpur,4014,RJ
Kaman,4014,RJ
Kanor,4014,RJ
Kapren,4014,RJ
Karanpur,4014,RJ
Karauli,4014,RJ
Kekri,4014,RJ
Keshorai Patan,4014,RJ
Khandela,4014,RJ
Khanpur,4014,RJ
Khetri,4014,RJ
Kishangarh,4014,RJ
Kota,4014,RJ
Kotputli,4014,RJ
Kuchaman,4014,RJ
Kuchera,4014,RJ
Kumher,4014,RJ
Kushalgarh,4014,RJ
Lachhmangarh Sikar,4014,RJ
Ladnun,4014,RJ
Lakheri,4014,RJ
Lalsot,4014,RJ
Losal,4014,RJ
Mahwah,4014,RJ
Makrana,4014,RJ
Malpura,4014,RJ
Mandal,4014,RJ
Mandalgarh,4014,RJ
Mandawar,4014,RJ
Mangrol,4014,RJ
Manohar Thana,4014,RJ
Manoharpur,4014,RJ
Meethari Marwar,4014,RJ
Merta,4014,RJ
Mundwa,4014,RJ
Nadbai,4014,RJ
Nagar,4014,RJ
Nagaur,4014,RJ
Nainwa,4014,RJ
Napasar,4014,RJ
Naraina,4014,RJ
Nasirabad,4014,RJ
Nathdwara,4014,RJ
Nawa,4014,RJ
Nawalgarh,4014,RJ
Neem ka Thana,4014,RJ
Nimaj,4014,RJ
Nimbahera,4014,RJ
Niwai,4014,RJ
Nohar,4014,RJ
Nokha,4014,RJ
Padampur,4014,RJ
Pali,4014,RJ
Partapur,4014,RJ
Parvatsar,4014,RJ
Phalodi,4014,RJ
Phulera,4014,RJ
Pilani,4014,RJ
Pilibangan,4014,RJ
Pindwara,4014,RJ
Pipar,4014,RJ
Pirawa,4014,RJ
Pokaran,4014,RJ
Pratapgarh,4014,RJ
Pushkar,4014,RJ
Raipur,4014,RJ
Raisinghnagar,4014,RJ
Rajakhera,4014,RJ
Rajaldesar,4014,RJ
Rajgarh,4014,RJ
Rajsamand,4014,RJ
Ramganj Mandi,4014,RJ
Ramgarh,4014,RJ
Rani,4014,RJ
Ratangarh,4014,RJ
Rawatbhata,4014,RJ
Rawatsar,4014,RJ
Ringas,4014,RJ
Sadri,4014,RJ
Salumbar,4014,RJ
Sambhar,4014,RJ
Samdari,4014,RJ
Sanchor,4014,RJ
Sangaria,4014,RJ
Sangod,4014,RJ
Sardarshahr,4014,RJ
Sarwar,4014,RJ
Sawai Madhopur,4014,RJ
Shahpura,4014,RJ
Sheoganj,4014,RJ
Sikar,4014,RJ
Sirohi,4014,RJ
Siwana,4014,RJ
Sojat,4014,RJ
Sri Dungargarh,4014,RJ
Sri Madhopur,4014,RJ
Sujangarh,4014,RJ
Suket,4014,RJ
Sunel,4014,RJ
Surajgarh,4014,RJ
Suratgarh,4014,RJ
Takhatgarh,4014,RJ
Taranagar,4014,RJ
Tijara,4014,RJ
Todabhim,4014,RJ
Todaraisingh,4014,RJ
Tonk,4014,RJ
Udaipur,4014,RJ
Udpura,4014,RJ
Uniara,4014,RJ
Wer,4014,RJ
East District,4034,SK
Gangtok,4034,SK
Gyalshing,4034,SK
Jorethang,4034,SK
Mangan,4034,SK
Namchi,4034,SK
Naya Bazar,4034,SK
North District,4034,SK
Rangpo,4034,SK
Singtam,4034,SK
South District,4034,SK
West District,4034,SK
Abiramam,4035,TN
Adirampattinam,4035,TN
Aduthurai,4035,TN
Alagapuram,4035,TN
Alandur,4035,TN
Alanganallur,4035,TN
Alangayam,4035,TN
Alangudi,4035,TN
Alangulam,4035,TN
Alappakkam,4035,TN
Alwa Tirunagari,4035,TN
Ambasamudram,4035,TN
Ambattur,4035,TN
Ambur,4035,TN
Ammapettai,4035,TN
Anamalais,4035,TN
Andippatti,4035,TN
Annamalainagar,4035,TN
Annavasal,4035,TN
Annur,4035,TN
Anthiyur,4035,TN
Arakkonam,4035,TN
Arantangi,4035,TN
Arcot,4035,TN
Arimalam,4035,TN
Ariyalur,4035,TN
Arni,4035,TN
Arumbavur,4035,TN
Arumuganeri,4035,TN
Aruppukkottai,4035,TN
Aruvankad,4035,TN
Attayyampatti,4035,TN
Attur,4035,TN
Auroville,4035,TN
Avadi,4035,TN
Avinashi,4035,TN
Ayakudi,4035,TN
Ayyampettai,4035,TN
Belur,4035,TN
Bhavani,4035,TN
Bodinayakkanur,4035,TN
Chengam,4035,TN
Chennai,4035,TN
Chennimalai,4035,TN
Chetput,4035,TN
Chettipalaiyam,4035,TN
Cheyyar,4035,TN
Cheyyur,4035,TN
Chidambaram,4035,TN
Chingleput,4035,TN
Chinna Salem,4035,TN
Chinnamanur,4035,TN
Chinnasekkadu,4035,TN
Cholapuram,4035,TN
Coimbatore,4035,TN
Colachel,4035,TN
Cuddalore,4035,TN
Cumbum,4035,TN
Denkanikota,4035,TN
Desur,4035,TN
Devadanappatti,4035,TN
Devakottai,4035,TN
Dhali,4035,TN
Dharapuram,4035,TN
Dharmapuri,4035,TN
Dindigul,4035,TN
Dusi,4035,TN
Elayirampannai,4035,TN
Elumalai,4035,TN
Eral,4035,TN
Eraniel,4035,TN
Erode,4035,TN
Erumaippatti,4035,TN
Ettaiyapuram,4035,TN
Gandhi Nagar,4035,TN
Gangaikondan,4035,TN
Gangavalli,4035,TN
Gingee,4035,TN
Gobichettipalayam,4035,TN
Gudalur,4035,TN
Gudiyatham,4035,TN
Guduvancheri,4035,TN
Gummidipundi,4035,TN
Harur,4035,TN
Hosur,4035,TN
Idappadi,4035,TN
Ilampillai,4035,TN
Iluppur,4035,TN
Injambakkam,4035,TN
Irugur,4035,TN
Jalakandapuram,4035,TN
Jalarpet,4035,TN
Jayamkondacholapuram,4035,TN
Kadambur,4035,TN
Kadayanallur,4035,TN
Kalakkadu,4035,TN
Kalavai,4035,TN
Kallakkurichchi,4035,TN
Kallidaikurichi,4035,TN
Kallupatti,4035,TN
Kalugumalai,4035,TN
Kamuthi,4035,TN
Kanadukattan,4035,TN
Kancheepuram,4035,TN
Kanchipuram,4035,TN
Kangayam,4035,TN
Kanniyakumari,4035,TN
Karaikkudi,4035,TN
